-1.5e1 -1.5e1 -2.25e2 -2.25e2
-1.434344e1 -1.5e1 -2.442656e2 -2.442656e2
-1.368688e1 -1.5e1 -2.6266953e2 -2.6266953e2
-1.303032e1 -1.5e1 -2.8021072e2 -2.8021072e2
-1.2373761e1 -1.5e1 -2.9688995e2 -2.9688995e2
-1.1717201e1 -1.5e1 -3.1270737e2 -3.1270737e2
-1.1060641e1 -1.5e1 -3.2766235e2 -3.2766235e2
-1.0404082e1 -1.5e1 -3.4175507e2 -3.4175507e2
-9.747522e0 -1.5e1 -3.5498581e2 -3.5498581e2
-9.090962e0 -1.5e1 -3.673544e2 -3.673544e2
-8.4344022e0 -1.5e1 -3.7886086e2 -3.7886086e2
-7.7778423e0 -1.5e1 -3.8950516e2 -3.8950516e2
-7.1212823e0 -1.5e1 -3.9928732e2 -3.9928732e2
-6.4647224e0 -1.5e1 -4.0820737e2 -4.0820737e2
-5.8081625e0 -1.5e1 -4.1626526e2 -4.1626526e2
-5.1516026e0 -1.5e1 -4.23461e2 -4.23461e2
-4.4950427e0 -1.5e1 -4.2979459e2 -4.2979459e2
-3.8384828e0 -1.5e1 -4.3526605e2 -4.3526605e2
-3.1819229e0 -1.5e1 -4.3987537e2 -4.3987537e2
-2.525363e0 -1.5e1 -4.4362254e2 -4.4362254e2
-1.8688031e0 -1.5e1 -4.4650758e2 -4.4650758e2
-1.2122432e0 -1.5e1 -4.4853047e2 -4.4853047e2
-5.556833e-1 -1.5e1 -4.4969122e2 -4.4969122e2
1.008767e-1 -1.5e1 -4.4998984e2 -4.4998984e2
7.5743669e-1 -1.5e1 -4.494263e2 -4.494263e2
1.41399669e0 -1.5e1 -4.4800063e2 -4.4800063e2
2.0705566e0 -1.5e1 -4.457128e2 -4.457128e2
2.7271165e0 -1.5e1 -4.4256284e2 -4.4256284e2
3.3836765e0 -1.5e1 -4.3855074e2 -4.3855074e2
4.0402364e0 -1.5e1 -4.336765e2 -4.336765e2
4.6967963e0 -1.5e1 -4.2794011e2 -4.2794011e2
5.3533562e0 -1.5e1 -4.2134157e2 -4.2134157e2
6.0099161e0 -1.5e1 -4.138809e2 -4.138809e2
6.666476e0 -1.5e1 -4.0555809e2 -4.0555809e2
7.3230359e0 -1.5e1 -3.9637314e2 -3.9637314e2
7.9795958e0 -1.5e1 -3.8632605e2 -3.8632605e2
8.6361557e0 -1.5e1 -3.7541681e2 -3.7541681e2
9.2927156e0 -1.5e1 -3.6364545e2 -3.6364545e2
9.9492755e0 -1.5e1 -3.5101192e2 -3.5101192e2
1.06058354e1 -1.5e1 -3.3751633e2 -3.3751633e2
1.1262395e1 -1.5e1 -3.2315857e2 -3.2315857e2
1.1918954e1 -1.5e1 -3.0793839e2 -3.0793839e2
1.2575514e1 -1.5e1 -2.9185638e2 -2.9185638e2
1.3232074e1 -1.5e1 -2.7491226e2 -2.7491226e2
1.3888634e1 -1.5e1 -2.5710571e2 -2.5710571e2
1.4545193e1 -1.5e1 -2.384372e2 -2.384372e2
1.5201753e1 -1.5e1 -2.1890671e2 -2.1890671e2
1.5858313e1 -1.5e1 -1.985141e2 -1.985141e2
1.6514873e1 -1.5e1 -1.7725876e2 -1.7725876e2
1.7171432e1 -1.5e1 -1.551419e2 -1.551419e2
1.7827992e1 -1.5e1 -1.3216293e2 -1.3216293e2
1.8484552e1 -1.5e1 -1.0832108e2 -1.0832108e2
1.9141112e1 -1.5e1 -8.36177e1 -8.36177e1
1.9797672e1 -1.5e1 -5.805237e1 -5.805237e1
2.0454231e1 -1.5e1 -3.162476e1 -3.162476e1
2.1110791e1 -1.5e1 -4.33441e0 -4.33441e0
2.1767351e1 -1.5e1 2.381744e1 2.381744e1
2.242391e1 -1.5e1 5.283142e1 5.283142e1
2.308047e1 -1.5e1 8.270828e1 8.270828e1
2.373703e1 -1.5e1 1.1344666e2 1.1344666e2
2.439359e1 -1.5e1 1.45047e2 1.45047e2
2.505015e1 -1.5e1 1.7751022e2 1.7751022e2
2.570671e1 -1.5e1 2.1083496e2 2.1083496e2
2.6363269e1 -1.5e1 2.4502182e2 2.4502182e2
2.7019829e1 -1.5e1 2.8007156e2 2.8007156e2
2.7676389e1 -1.5e1 3.1598267e2 3.1598267e2
2.8332948e1 -1.5e1 3.5275589e2 3.5275589e2
2.8989508e1 -1.5e1 3.9039124e2 3.9039124e2
2.9646068e1 -1.5e1 4.2888962e2 4.2888962e2
3.0302628e1 -1.5e1 4.682492e2 4.682492e2
3.0959187e1 -1.5e1 5.0847107e2 5.0847107e2
3.1615747e1 -1.5e1 5.4955582e2 5.4955582e2
3.2272307e1 -1.5e1 5.915024e2 5.915024e2
3.2928867e1 -1.5e1 6.343094e2 6.343094e2
3.3585426e1 -1.5e1 6.7798e2 6.7798e2
3.4241986e1 -1.5e1 7.225143e2 7.225143e2
3.4898546e1 -1.5e1 7.679077e2 7.679077e2
3.5555106e1 -1.5e1 8.141647e2 8.141647e2
3.6211665e1 -1.5e1 8.612854e2 8.612854e2
3.6868225e1 -1.5e1 9.092667e2 9.092667e2
3.7524785e1 -1.5e1 9.581085e2 9.581085e2
3.8181345e1 -1.5e1 1.0078156e3 1.0078156e3
3.8837904e1 -1.5e1 1.0583832e3 1.0583832e3
3.9494464e1 -1.5e1 1.109813e3 1.109813e3
4.0151024e1 -1.5e1 1.1621048e3 1.1621048e3
4.0807584e1 -1.5e1 1.2152588e3 1.2152588e3
4.1464143e1 -1.5e1 1.2692749e3 1.2692749e3
4.2120703e1 -1.5e1 1.3241531e3 1.3241531e3
4.2777263e1 -1.5e1 1.379895e3 1.379895e3
4.3433823e1 -1.5e1 1.4364975e3 1.4364975e3
4.4090382e1 -1.5e1 1.4939621e3 1.4939621e3
4.4746942e1 -1.5e1 1.5522888e3 1.5522888e3
4.5403502e1 -1.5e1 1.6114777e3 1.6114777e3
4.6060062e1 -1.5e1 1.6715286e3 1.6715286e3
4.6716621e1 -1.5e1 1.7324417e3 1.7324417e3
4.7373181e1 -1.5e1 1.7942184e3 1.7942184e3
4.8029741e1 -1.5e1 1.8568558e3 1.8568558e3
4.86863e1 -1.5e1 1.9203552e3 1.9203552e3
4.934286e1 -1.5e1 1.9847183e3 1.9847183e3
4.999942e1 -1.5e1 2.049942e3 2.049942e3

-1.5e1 -1.434344e1 -1.8646881e2 -1.8646881e2
-1.434344e1 -1.434344e1 -2.057344e2 -2.057344e2
-1.368688e1 -1.434344e1 -2.2413834e2 -2.2413834e2
-1.303032e1 -1.434344e1 -2.4167953e2 -2.4167953e2
-1.2373761e1 -1.434344e1 -2.5835876e2 -2.5835876e2
-1.1717201e1 -1.434344e1 -2.7417618e2 -2.7417618e2
-1.1060641e1 -1.434344e1 -2.8913116e2 -2.8913116e2
-1.0404082e1 -1.434344e1 -3.0322388e2 -3.0322388e2
-9.747522e0 -1.434344e1 -3.1645462e2 -3.1645462e2
-9.090962e0 -1.434344e1 -3.2882321e2 -3.2882321e2
-8.4344022e0 -1.434344e1 -3.4032967e2 -3.4032967e2
-7.7778423e0 -1.434344e1 -3.5097397e2 -3.5097397e2
-7.1212823e0 -1.434344e1 -3.6075613e2 -3.6075613e2
-6.4647224e0 -1.434344e1 -3.6967618e2 -3.6967618e2
-5.8081625e0 -1.434344e1 -3.7773407e2 -3.7773407e2
-5.1516026e0 -1.434344e1 -3.8492981e2 -3.8492981e2
-4.4950427e0 -1.434344e1 -3.912634e2 -3.912634e2
-3.8384828e0 -1.434344e1 -3.9673486e2 -3.9673486e2
-3.1819229e0 -1.434344e1 -4.0134418e2 -4.0134418e2
-2.525363e0 -1.434344e1 -4.0509135e2 -4.0509135e2
-1.8688031e0 -1.434344e1 -4.079764e2 -4.079764e2
-1.2122432e0 -1.434344e1 -4.0999928e2 -4.0999928e2
-5.556833e-1 -1.434344e1 -4.1116003e2 -4.1116003e2
1.008767e-1 -1.434344e1 -4.1145865e2 -4.1145865e2
7.5743669e-1 -1.434344e1 -4.1089511e2 -4.1089511e2
1.41399669e0 -1.434344e1 -4.0946944e2 -4.0946944e2
2.0705566e0 -1.434344e1 -4.0718161e2 -4.0718161e2
2.7271165e0 -1.434344e1 -4.0403165e2 -4.0403165e2
3.3836765e0 -1.434344e1 -4.0001955e2 -4.0001955e2
4.0402364e0 -1.434344e1 -3.9514531e2 -3.9514531e2
4.6967963e0 -1.434344e1 -3.8940892e2 -3.8940892e2
5.3533562e0 -1.434344e1 -3.8281038e2 -3.8281038e2
6.0099161e0 -1.434344e1 -3.7534972e2 -3.7534972e2
6.666476e0 -1.434344e1 -3.670269e2 -3.670269e2
7.3230359e0 -1.434344e1 -3.5784195e2 -3.5784195e2
7.9795958e0 -1.434344e1 -3.4779486e2 -3.4779486e2
8.6361557e0 -1.434344e1 -3.3688562e2 -3.3688562e2
9.2927156e0 -1.434344e1 -3.2511426e2 -3.2511426e2
9.9492755e0 -1.434344e1 -3.1248073e2 -3.1248073e2
1.06058354e1 -1.434344e1 -2.9898514e2 -2.9898514e2
1.1262395e1 -1.434344e1 -2.8462738e2 -2.8462738e2
1.1918954e1 -1.434344e1 -2.694072e2 -2.694072e2
1.2575514e1 -1.434344e1 -2.533252e2 -2.533252e2
1.3232074e1 -1.434344e1 -2.3638107e2 -2.3638107e2
1.3888634e1 -1.434344e1 -2.1857452e2 -2.1857452e2
1.4545193e1 -1.434344e1 -1.99906e2 -1.99906e2
1.5201753e1 -1.434344e1 -1.8037552e2 -1.8037552e2
1.5858313e1 -1.434344e1 -1.5998291e2 -1.5998291e2
1.6514873e1 -1.434344e1 -1.3872757e2 -1.3872757e2
1.7171432e1 -1.434344e1 -1.1661072e2 -1.1661072e2
1.7827992e1 -1.434344e1 -9.363174e1 -9.363174e1
1.8484552e1 -1.434344e1 -6.978989e1 -6.978989e1
1.9141112e1 -1.434344e1 -4.508652e1 -4.508652e1
1.9797672e1 -1.434344e1 -1.952118e1 -1.952118e1
2.0454231e1 -1.434344e1 6.90643e0 6.90643e0
2.1110791e1 -1.434344e1 3.419678e1 3.419678e1
2.1767351e1 -1.434344e1 6.234863e1 6.234863e1
2.242391e1 -1.434344e1 9.136261e1 9.136261e1
2.308047e1 -1.434344e1 1.2123947e2 1.2123947e2
2.373703e1 -1.434344e1 1.5197784e2 1.5197784e2
2.439359e1 -1.434344e1 1.8357819e2 1.8357819e2
2.505015e1 -1.434344e1 2.1604141e2 2.1604141e2
2.570671e1 -1.434344e1 2.4936615e2 2.4936615e2
2.6363269e1 -1.434344e1 2.8355301e2 2.8355301e2
