Date Open High Low Close Volume Adjusted
2007-01-03 97.18 98.400002 96.260002 97.269997 9196800 63.127567
2007-01-04 97.25 98.790001 96.879997 98.309998 10524500 63.802544
2007-01-05 97.599998 97.949997 96.910004 97.419998 7221300 63.22493
2007-01-08 98.5 99.5 98.349998 98.900002 10340000 64.185463
2007-01-09 99.080002 100.330002 99.07 100.07 11108200 64.944771
2007-01-10 98.5 99.050003 97.93 98.889999 8744800 64.178978
2007-01-11 99 99.900002 98.5 98.650002 8000700 64.023201
2007-01-12 98.989998 99.690002 98.5 99.339996 6636500 64.471024
2007-01-16 99.400002 100.839996 99.300003 100.82 9602200 65.431503
2007-01-17 100.690002 100.900002 99.900002 100.019997 8200700 64.912323
2007-01-18 99.800003 99.949997 98.910004 99.449997 14636100 64.542397
2007-01-19 95 96.849998 94.550003 96.169998 26035800 62.413712
2007-01-22 96.419998 97.230003 96.120003 97.110001 13539300 63.023762
2007-01-23 96.910004 97.379997 96.199997 97.080002 10337400 63.004272
2007-01-24 97.080002 97.580002 96.580002 97.400002 5700000 63.211952
2007-01-25 97.220001 97.919998 97.220001 97.510002 6201300 63.283344
2007-01-26 97.519997 97.830002 96.839996 97.449997 5771100 63.244381
2007-01-29 97.699997 98.660004 97.449997 98.540001 7294800 63.951797
2007-01-30 98.57 99.449997 98.5 99.370003 7177900 64.490479
2007-01-31 98.800003 99.480003 98.349998 99.150002 6432600 64.347694
2007-02-01 98.970001 99.18 97.959999 99 6610700 64.250343
2007-02-02 99.099998 99.730003 98.879997 99.169998 6656300 64.360657
2007-02-05 99.169998 100.440002 98.900002 100.379997 8184800 65.14595
2007-02-06 100 100.400002 99.540001 99.849998 6532800 64.801994
2007-02-07 99.800003 100.360001 99.120003 99.540001 7698200 64.795479
2007-02-08 98.900002 99.739998 98.650002 99.620003 6152200 64.847542
2007-02-09 99.519997 99.699997 97.809998 98.550003 6100400 64.151054
2007-02-12 98.800003 99.199997 98.220001 98.580002 5331000 64.170578
2007-02-13 98.599998 98.739998 97.800003 98.290001 5702800 63.981804
2007-02-14 98.5 99.43 98.25 99.199997 5644800 64.574135
2007-02-15 99.059998 99.519997 98.480003 98.919998 5568600 64.391884
2007-02-16 99.120003 99.25 98.629997 98.989998 4800700 64.437439
2007-02-20 98.660004 99.459999 98.550003 99.349998 4124200 64.671791
2007-02-21 98.900002 99.370003 98.699997 99.089996 4302400 64.502541
2007-02-22 98.800003 99.5 97.769997 98.5 5900100 64.1185
2007-02-23 98.400002 98.440002 97.410004 97.730003 6355800 63.617241
2007-02-26 97.860001 97.860001 96.459999 96.910004 5922100 63.083466
2007-02-27 96 96.010002 92.879997 93.959999 11996700 61.163174
2007-02-28 93.709999 94.089996 92.470001 92.940002 12191600 60.49921
2007-03-01 90.25 93.050003 88.769997 92.269997 12865700 60.063061
2007-03-02 92 92.370003 90.839996 90.900002 9451300 59.171268
