SSIM (precise)_YYUV
reference_videos/highway_cif.yuv
rd_40_perc.yuv
AVG: 0.78692
0.25920
0.25499
0.24513
0.24927
0.26018
0.26082
0.24983
0.23419
0.23326
0.23441
0.23537
0.23587
0.21579
0.21680
0.23117
0.22988
0.22700
0.22739
0.23732
0.23636
0.23796
0.24073
0.24150
0.24174
0.25194
0.24499
0.23893
0.21778
0.23893
0.21223
0.20820
0.20810
0.21256
0.21384
0.21446
0.21130
0.21295
0.22139
0.22579
0.23462
0.22765
0.22211
0.23420
0.23143
0.23084
0.22728
0.23115
0.24514
0.24222
0.24269
0.24251
0.24076
0.24651
0.24672
0.24098
0.23724
0.24658
0.24096
0.24059
0.89944
0.91491
1.00000
0.93806
0.89930
0.87367
0.92661
0.91271
0.90725
0.92209
0.93545
0.93469
0.92403
0.93238
0.91954
0.92680
0.91780
0.92004
0.91628
0.91800
0.92687
0.93714
0.91840
0.93469
0.93478
0.93608
0.90441
0.92727
0.91686
0.89744
0.90311
0.85584
0.86603
0.86898
0.85592
0.85896
0.85109
0.86908
0.85096
0.82360
0.82428
0.85001
0.85884
0.87646
0.84692
0.85844
0.84125
0.84081
0.83454
0.81918
0.78705
0.84978
0.79888
0.79052
0.79114
0.80156
0.80105
0.79655
0.80037
0.80677
0.90622
0.98392
0.97053
1.00000
0.90206
0.90492
0.91951
0.96078
0.97065
0.90993
0.89324
0.91426
0.91104
0.88437
0.87796
0.85640
0.86355
0.86923
0.87932
0.88030
0.88457
0.86074
0.87315
0.90187
0.89597
0.89626
0.87770
0.90449
0.88840
0.90770
0.90695
0.83429
0.87553
0.86262
0.90056
0.88259
0.86674
0.86844
0.87993
0.87531
0.89191
0.87860
0.88180
0.88525
0.86919
0.87969
0.88557
0.88326
0.88299
0.87685
0.89755
0.89923
0.89696
0.89774
0.89097
0.88719
0.87643
0.87348
0.88393
0.88945
0.87925
0.84433
0.86598
0.86883
0.86879
0.85764
0.86522
0.86459
0.86666
0.87176
0.87816
0.87501
0.86897
0.86016
0.84709
0.85339
0.84365
0.87883
0.85057
0.85180
0.85308
0.84519
0.83306
0.83739
0.84484
0.85357
0.83198
0.84873
0.85082
0.84888
0.84745
0.82456
0.83215
0.82694
0.82889
0.83638
0.82031
0.81328
0.81764
0.84123
0.83661
0.81536
0.83768
0.80611
0.78586
0.79012
0.80755
0.80623
0.79489
0.79929
0.79550
0.78627
0.77668
0.80377
0.81086
0.77910
0.77515
0.77731
0.79068
0.78492
0.78760
0.76164
0.76033
0.75873
0.76827
0.77543
0.77775
0.78793
0.79070
0.78251
0.78337
0.79921
0.78923
0.77457
0.78064
0.78867
0.79455
0.77444
0.78186
0.78506
0.77976
0.75543
0.74814
0.76610
0.75121
0.75347
0.77255
0.77785
0.78827
0.90070
0.90919
0.96549
0.92282
0.97002
0.94101
0.96882
0.96376
0.93327
0.90231
0.92617
0.93660
0.92061
0.90964
0.90815
0.93531
0.93376
0.91093
0.91781
0.93067
0.92070
0.92305
0.94028
0.93298
0.92824
0.91536
0.91041
0.90067
0.90952
0.92003
0.88961
0.88404
0.85096
0.83953
0.83226
0.84397
0.85719
0.85514
0.84897
0.84342
0.83928
0.84751
0.85158
0.84729
0.85104
0.85053
0.85108
0.87625
0.85152
0.84223
0.85681
0.86131
0.85315
0.84543
0.83516
0.83053
0.83217
0.83239
0.82908
0.85310
0.84284
0.84395
0.79642
0.79648
0.78586
0.78233
0.80086
0.80773
0.80775
0.80497
0.80422
0.80115
0.81523
0.82735
0.82547
0.82222
0.81598
0.83229
0.83419
0.83112
0.82994
0.83564
0.85790
0.84442
0.84214
0.83972
0.84224
0.86050
0.86465
0.84935
0.91710
0.92476
0.90274
0.96276
0.90177
0.87142
0.91773
0.93018
0.92690
0.93967
0.91234
0.93312
0.90568
0.94350
0.93141
0.90101
0.91283
0.92019
0.89274
0.89192
0.90966
0.89892
0.87845
0.87952
0.89755
0.88427
0.88194
0.88539
0.87912
0.88337
0.88643
0.87876
0.82946
0.83100
0.84026
0.83023
0.84314
0.85920
0.86365
0.86077
0.86413
0.85833
0.85912
0.86086
0.86219
0.87158
0.88743
0.86729
0.84983
0.84231
0.85325
0.85003
0.84646
0.84878
0.84925
0.84537
0.86046
0.85248
0.85378
0.85630
0.85162
0.86360
0.82261
0.82574
0.82552
0.82191
0.81758
0.82371
0.83814
0.82929
0.82011
0.81989
0.81498
0.81543
0.81156
0.81198
0.81309
0.82191
0.82739
0.83286
0.82964
0.84021
0.84043
0.82320
0.81705
0.83117
0.83530
0.83718
0.83256
0.84142
0.83108
0.83944
0.78738
0.78380
0.77969
0.78616
0.78293
0.77679
0.77743
0.80772
0.79073
0.77480
0.76992
0.76661
0.77451
0.75718
0.75226
0.75597
0.75924
0.75780
0.76135
0.76333
0.75576
0.75563
0.75603
0.76425
0.75652
0.75661
0.77116
0.76618
0.78653
0.77851
0.72987
0.71678
0.71094
0.68409
0.68131
0.70430
0.70773
0.72348
0.71902
0.72077
0.71830
0.71494
0.71675
0.71444
0.70950
0.72343
0.69575
0.69111
0.69971
0.69526
0.69600
0.69720
0.70146
0.70801
0.69609
0.68556
0.68315
0.69630
0.86711
0.86825
0.97388
0.98267
0.97470
0.96285
0.91623
0.95361
0.97313
0.95788
0.96050
0.97704
0.94516
0.98311
0.97747
0.96471
0.97659
0.96375
0.90599
0.91662
0.92897
0.93091
0.93105
0.94809
0.93817
0.93651
0.95241
0.94340
0.94327
0.90760
0.89766
0.90134
0.85372
0.85792
0.84644
0.85374
0.88794
0.87712
0.86838
0.85878
0.86805
0.87438
0.86540
0.87308
0.89188
0.87477
0.85501
0.85527
0.85191
0.84640
0.84142
0.86908
0.84837
0.83900
0.80278
0.84039
0.83513
0.84181
0.84209
0.83996
0.84439
0.83061
0.80138
0.78664
0.77096
0.78244
0.80029
0.82288
0.83743
0.84022
0.83629
0.83575
0.84796
0.84658
0.83445
0.82545
0.85969
0.83444
0.83223
0.82744
0.83816
0.85507
0.83140
0.83538
0.84810
0.83768
0.84121
0.84492
0.85145
0.84738
0.85640
0.86906
0.80805
0.79571
0.78771
0.79128
0.79408
0.78291
0.78662
0.81903
0.80632
0.81016
0.81447
0.84231
0.83159
0.83222
0.84118
0.80555
0.79609
0.80384
0.79319
0.77232
0.78959
0.74665
0.75279
0.79355
0.80597
0.81210
0.83406
0.80661
0.80670
0.89734
0.96485
0.94471
0.95007
0.95464
0.93938
0.90127
0.90817
0.91282
0.90280
0.87632
0.88600
0.87208
0.92737
0.93158
0.92160
0.89680
0.88893
0.85783
0.84944
0.84381
0.86288
0.83574
0.83092
0.84607
0.84575
0.85649
0.84708
0.85743
0.85356
0.89160
0.84396
0.83054
0.80580
0.81561
0.81389
0.80335
0.81073
0.83126
0.81774
0.81972
0.81480
0.82436
0.80869
0.80011
0.81046
0.81004
0.81332
0.79131
0.78032
0.78753
0.76577
0.75297
0.76583
0.77770
0.77238
0.77128
0.76941
0.77805
0.78301
0.91233
0.96630
1.00000
0.97670
0.94780
0.93970
0.95803
0.93292
0.90136
0.90161
0.92061
0.92161
0.91081
0.91709
0.92337
0.92039
0.91600
0.92668
0.94823
0.87990
0.87589
0.88424
0.89125
0.88104
0.91042
0.91565
0.90546
0.90620
0.91560
0.92092
0.92814
0.85960
0.85721
0.86274
0.86954
0.87156
0.86717
0.87800
0.86479
0.86359
0.88338
0.88052
0.87484
0.85329
0.86651
0.88110
0.86790
0.84699
0.85282
0.85187
0.85347
0.84706
0.85166
0.84180
0.85579
0.86051
0.86899
0.86963
0.88106
0.87046
0.87119
0.82470
0.83356
0.84449
0.82117
0.84097
0.79621
0.78061
0.80483
0.79864
0.79939
0.80927
0.79782
0.81392
0.81073
0.81051
0.82132
0.81723
0.83241
0.81608
0.78546
0.78924
0.80859
0.80677
0.81061
0.79327
0.80745
0.80036
0.81561
0.80717
0.90959
0.96983
0.97239
0.96517
0.98483
0.91591
0.90543
0.90394
0.91202
0.95487
0.89851
0.90303
0.90687
0.87109
0.92008
0.91979
0.93205
0.87814
0.83789
0.90356
0.90823
0.90693
0.89625
0.89996
0.90769
0.88574
0.90529
0.92916
0.89556
0.87490
0.88530
0.82952
0.82220
0.86649
0.86384
0.79167
0.81647
0.87626
0.85238
0.83654
0.80826
0.81935
0.85548
0.85199
0.82279
0.82018
0.85104
0.82541
0.82720
0.84114
0.83262
0.81745
0.87423
0.87153
0.86637
0.86676
0.82329
0.79355
0.78895
0.84022
0.83377
0.78885
0.77317
0.78099
0.80173
0.81889
0.83345
0.81461
0.80758
0.82824
0.82522
0.82392
0.81836
0.82994
0.82608
0.81726
0.83572
0.83025
0.82220
0.82887
0.82939
0.84150
0.79868
0.79590
0.82973
0.81908
0.78035
0.81298
0.82882
0.83412
0.90626
1.00000
0.92596
0.91957
0.94014
0.95097
0.93276
0.93832
0.95704
0.90382
0.94848
0.93235
0.89426
0.87895
0.84855
0.92344
0.92216
0.90081
0.89445
0.92260
0.91917
0.92306
0.92331
0.91083
0.90423
0.92912
0.90612
0.90594
0.90802
0.91632
0.92027
0.87762
0.89190
0.89341
0.88472
0.89442
0.90586
0.88619
0.88099
0.87907
0.88097
0.86679
0.86592
0.83791
0.80795
0.79006
0.81439
0.77434
0.77906
0.83215
0.84147
0.83590
0.83743
0.84352
0.84158
0.83945
0.85703
0.83878
0.82870
0.83061
0.89937
0.93753
0.95342
0.93204
0.93604
0.82557
0.88645
0.97310
0.89069
0.75992
0.74376
0.76256
0.83304
0.79204
0.76915
0.75603
0.75131
0.77924
0.77728
0.78584
0.77920
0.76501
0.78596
0.77489
0.76373
0.77356
0.77596
0.77649
0.78365
0.87111
0.87819
0.95297
0.95451
0.95177
0.94519
0.95879
0.96327
0.94803
0.93039
0.95260
0.93166
0.96840
0.89841
0.88963
0.90751
0.91093
0.92004
0.91471
0.89537
0.90910
0.84285
0.83303
0.86775
0.84987
0.86392
0.85720
0.84952
0.86971
0.86793
0.86750
0.86175
0.81042
0.79132
0.80508
0.82035
0.83543
0.80096
0.79557
0.80428
0.80249
0.78859
0.81301
0.82804
0.77144
0.76999
0.80778
0.81454
0.78248
0.77573
0.79330
0.79379
0.77555
0.77370
0.77384
0.77472
0.77223
0.77705
0.78203
0.77104
0.77472
0.78124
0.74452
0.74783
0.73881
0.74261
0.73062
0.72818
0.72605
0.71508
0.71534
0.69882
0.69128
0.68929
0.69213
0.69669
0.70124
0.67487
0.65620
0.61254
0.63886
0.61974
0.59635
0.60122
0.61093
0.63104
0.60135
0.56630
0.53068
0.49706
0.49549
0.78060
1.00000
0.82586
0.72154
0.65780
0.75943
0.77368
0.75222
0.73637
0.65021
0.71789
0.63709
0.62498
0.59970
0.63514
0.63122
0.64068
0.64620
0.65297
0.63918
0.62507
0.58679
0.57647
0.59529
0.60875
0.60119
0.59982
0.57522
0.54604
0.54584
0.56596
0.53887
0.54133
0.52975
0.53534
0.54676
0.54553
0.53933
0.53353
0.53512
0.53365
0.54308
0.52315
0.52887
0.51115
0.52120
0.50302
0.50269
0.48062
0.48252
0.48316
0.47620
