0	1	0.000000	0.000000	0.000000	0.000000
1	0	0.000000	0.034000	0.000000	-0.034000
2	1	0.000000	0.033000	0.000000	-0.067000
3	0	0.000000	0.032000	0.000000	-0.034000
4	0	0.000000	0.033000	0.033000	-0.034000
5	1	0.000000	0.034000	0.000000	-0.068000
6	1	0.000000	0.033000	0.000000	-0.101000
7	0	0.000000	0.033000	0.000000	-0.034000
8	1	0.000000	0.032000	0.000000	-0.066000
9	1	0.000000	0.034000	0.000000	-0.100000
10	0	0.000000	0.033000	0.000000	-0.034000
11	1	0.000000	0.032000	0.000000	-0.066000
12	1	0.000000	0.034000	0.000000	-0.100000
13	1	0.000000	0.033000	0.000000	-0.133000
14	0	0.000000	0.032000	0.000000	-0.034000
15	0	0.000000	0.033000	0.033000	-0.034000
16	0	0.000000	0.034000	0.034000	-0.034000
17	1	0.000000	0.032000	0.000000	-0.066000
18	0	0.000000	0.033000	0.000000	-0.034000
19	0	0.000000	0.033000	0.033000	-0.034000
20	1	0.000000	0.034000	0.000000	-0.068000
21	1	0.000000	0.033000	0.000000	-0.101000
22	0	0.000000	0.033000	0.000000	-0.034000
23	0	0.000000	0.032000	0.032000	-0.034000
24	0	0.000000	0.034000	0.034000	-0.034000
25	0	0.000000	0.032000	0.032000	-0.034000
26	0	0.000000	0.033000	0.033000	-0.034000
27	0	0.000000	0.034000	0.034000	-0.034000
28	0	0.000000	0.033000	0.033000	-0.034000
29	1	0.000000	0.032000	0.000000	-0.066000
30	1	0.000000	0.034000	0.000000	-0.100000
31	1	0.000000	0.033000	0.000000	-0.133000
32	1	0.000000	0.032000	0.000000	-0.165000
33	1	0.000000	0.033000	0.000000	-0.198000
34	1	0.000000	0.034000	0.000000	-0.232000
35	1	0.000000	0.032000	0.000000	-0.264000
36	1	0.000000	0.033000	0.000000	-0.297000
37	0	0.000000	0.034000	0.000000	-0.034000
38	1	0.000000	0.033000	0.000000	-0.067000
39	0	0.000000	0.032000	0.000000	-0.034000
40	0	0.000000	0.033000	0.033000	-0.034000
41	0	0.000000	0.034000	0.034000	-0.034000
42	0	0.000000	0.033000	0.033000	-0.034000
43	1	0.000000	0.033000	0.000000	-0.067000
44	1	0.000000	0.032000	0.000000	-0.099000
45	0	0.000000	0.033000	0.000000	-0.034000
46	1	0.000000	0.034000	0.000000	-0.068000
47	0	0.000000	0.033000	0.000000	-0.034000
48	0	0.000000	0.032000	0.032000	-0.034000
49	0	0.000000	0.033000	0.033000	-0.034000
50	1	0.000000	0.034000	0.000000	-0.068000
51	1	0.000000	0.033000	0.000000	-0.101000
52	0	0.000000	0.032000	0.000000	-0.034000
53	0	0.000000	0.033000	0.033000	-0.034000
54	0	0.000000	0.034000	0.034000	-0.034000
55	1	0.000000	0.032000	0.000000	-0.066000
56	1	0.000000	0.034000	0.000000	-0.100000
57	1	0.000000	0.032000	0.000000	-0.132000
58	0	0.000000	0.034000	0.000000	-0.034000
59	0	0.000000	0.032000	0.032000	-0.034000
60	1	0.000000	0.033000	0.000000	-0.067000
61	0	0.000000	0.033000	0.000000	-0.034000
62	1	0.000000	0.033000	0.000000	-0.067000
