0.034	5074.1	5074.1
1.222	3420.5	3633.9
2.245	2625.1	3259.1
3.267	2278.0	2951.1
4.333	2380.6	2809.3
5.433	5508.0	3172.7
6.467	5045.0	3395.2
7.533	2989.0	3294.3
8.600	3223.0	3263.7
9.667	2466.9	3170.5
10.733	2156.0	3056.7
11.833	3690.0	3082.3
12.933	6419.9	3292.8
14.033	4814.0	3365.0
15.167	3592.7	3350.2
16.233	3325.5	3322.8
17.333	3521.0	3303.5
18.500	6275.0	3427.8
19.667	3107.7	3385.0
20.833	4016.0	3382.9
22.033	3287.0	3349.3
23.035	2752.1	3325.8
24.200	2650.6	3269.8
25.367	5008.6	3302.4
26.533	4053.7	3296.3
27.600	3238.7	3263.8
28.667	3718.7	3246.5
29.733	3397.3	3222.7
30.933	3355.6	3196.2
32.133	6500.6	3257.4
33.367	3908.0	3244.7
34.700	4313.0	3244.4
36.033	7395.1	3294.2
37.100	8851.5	3370.2
38.200	4555.9	3360.9
39.300	5380.7	3368.9
40.467	15057.5	3563.0
41.667	7182.5	3597.6
42.867	6563.0	3621.2
44.133	3123.4	3576.8
45.433	4695.5	3564.3
46.767	6710.6	3590.9
48.167	6663.5	3615.2
49.567	8530.0	3679.0
51.067	3452.0	3639.3
52.567	4892.0	3616.8
53.600	6820.2	3612.8
54.667	6193.2	3602.8
55.733	5468.2	3586.4
56.833	7396.8	3588.7
57.967	10254.0	3618.5
59.100	4853.6	3595.9
60.267	3436.7	3558.8
61.467	6235.0	3550.3
62.667	7486.7	3554.0
63.900	5662.5	3539.8
65.167	4685.6	3516.8
66.433	inf	3503.4
