0.034	8964.6	8964.6
1.056	4646.5	6697.3
2.080	6165.3	6452.0
3.103	6697.1	6405.8
4.133	5219.0	6131.6
5.167	6362.3	6132.7
6.167	6705.0	6152.7
7.200	7054.0	6212.6
8.267	5009.0	6037.1
9.333	6769.0	6069.5
10.433	6403.0	6045.5
11.533	7027.0	6075.7
12.633	7122.0	6107.9
13.767	7822.1	6161.2
14.833	8604.0	6263.9
15.967	10521.9	6433.5
17.000	7545.0	6435.5
18.167	17431.0	6954.1
19.333	4701.1	6796.5
20.433	6065.0	6698.8
21.633	8423.0	6715.8
22.833	8443.3	6724.8
23.967	7852.1	6703.8
25.133	10819.1	6791.4
26.300	11054.8	6853.8
27.333	10510.6	6893.2
28.400	10300.0	6923.8
29.467	10134.9	6954.7
30.633	11300.8	7013.0
31.833	9584.4	7019.6
33.033	8865.0	7011.9
34.034	10948.0	7124.2
35.367	9790.0	7132.3
36.733	19301.1	7301.2
37.833	7637.6	7238.2
38.933	9769.8	7218.3
40.067	18385.0	7366.3
41.267	28878.8	7705.7
42.467	11152.5	7698.1
43.700	11314.9	7693.7
45.000	6060.0	7590.1
46.300	6402.6	7497.0
47.700	10459.4	7482.2
49.100	6723.9	7398.1
50.567	10839.0	7393.1
52.067	8848.0	7350.8
53.600	11970.0	7324.0
54.667	8298.3	7262.7
55.733	10576.8	7225.3
56.833	14739.0	7228.3
57.967	20719.6	7289.0
59.100	13453.3	7278.4
60.267	8893.3	7222.5
61.467	12935.0	7207.9
62.667	13396.7	7198.3
63.900	13028.4	7184.9
65.167	17336.5	7213.5
66.433	inf	7165.4
