0	1	0.000000	0.000000	0.000000	0.000000
1	1	0.000000	0.034000	0.000000	-0.034000
2	1	0.000000	0.033000	0.000000	-0.067000
3	1	0.000000	0.032000	0.000000	-0.099000
4	0	0.000000	0.033000	0.000000	-0.132000
5	1	0.000000	0.034000	0.000000	-0.166000
6	1	0.000000	0.033000	0.000000	-0.199000
7	1	0.000000	0.033000	0.000000	-0.232000
8	1	0.000000	0.032000	0.000000	-0.264000
9	1	0.000000	0.034000	0.000000	-0.298000
10	1	0.000000	0.033000	0.000000	-0.331000
11	1	0.000000	0.032000	0.000000	-0.363000
12	1	0.000000	0.034000	0.000000	-0.397000
13	1	0.000000	0.033000	0.000000	-0.430000
14	1	0.000000	0.032000	0.000000	-0.462000
15	1	0.000000	0.033000	0.000000	-0.495000
16	1	0.000000	0.034000	0.000000	-0.529000
17	1	0.000000	0.032000	0.000000	-0.561000
18	1	0.000000	0.033000	0.000000	-0.594000
19	1	0.000000	0.033000	0.000000	-0.627000
20	1	0.000000	0.034000	0.000000	-0.661000
21	0	0.000000	0.033000	0.000000	-0.132000
22	1	0.000000	0.033000	0.000000	-0.165000
23	1	0.000000	0.032000	0.000000	-0.197000
24	1	0.000000	0.034000	0.000000	-0.231000
25	1	0.000000	0.032000	0.000000	-0.263000
26	1	0.000000	0.033000	0.000000	-0.296000
27	1	0.000000	0.034000	0.000000	-0.330000
28	1	0.000000	0.033000	0.000000	-0.363000
29	1	0.000000	0.032000	0.000000	-0.395000
30	1	0.000000	0.034000	0.000000	-0.429000
31	1	0.000000	0.033000	0.000000	-0.462000
32	1	0.000000	0.032000	0.000000	-0.494000
33	1	0.000000	0.033000	0.000000	-0.527000
34	1	0.000000	0.034000	0.000000	-0.561000
35	1	0.000000	0.032000	0.000000	-0.593000
36	1	0.000000	0.033000	0.000000	-0.626000
37	1	0.000000	0.034000	0.000000	-0.660000
38	1	0.000000	0.033000	0.000000	-0.693000
39	1	0.000000	0.032000	0.000000	-0.725000
40	0	0.000000	0.033000	0.000000	-0.132000
41	0	0.000000	0.034000	0.034000	-0.132000
42	1	0.000000	0.033000	0.000000	-0.165000
43	1	0.000000	0.033000	0.000000	-0.198000
44	0	0.000000	0.032000	0.000000	-0.132000
45	1	0.000000	0.033000	0.000000	-0.165000
46	1	0.000000	0.034000	0.000000	-0.199000
47	1	0.000000	0.033000	0.000000	-0.232000
48	1	0.000000	0.032000	0.000000	-0.264000
49	0	0.000000	0.033000	0.000000	-0.132000
50	1	0.000000	0.034000	0.000000	-0.166000
51	1	0.000000	0.033000	0.000000	-0.199000
52	1	0.000000	0.032000	0.000000	-0.231000
53	1	0.000000	0.033000	0.000000	-0.264000
54	1	0.000000	0.034000	0.000000	-0.298000
55	1	0.000000	0.032000	0.000000	-0.330000
56	1	0.000000	0.034000	0.000000	-0.364000
57	1	0.000000	0.032000	0.000000	-0.396000
58	1	0.000000	0.034000	0.000000	-0.430000
59	1	0.000000	0.032000	0.000000	-0.462000
60	1	0.000000	0.033000	0.000000	-0.495000
61	0	0.000000	0.033000	0.000000	-0.132000
62	1	0.000000	0.033000	0.000000	-0.165000
63	1	0.000000	0.034000	0.000000	-0.199000
64	1	0.000000	0.033000	0.000000	-0.232000
65	1	0.000000	0.033000	0.000000	-0.265000
66	0	0.000000	0.032000	0.000000	-0.132000
67	1	0.000000	0.033000	0.000000	-0.165000
68	1	0.000000	0.034000	0.000000	-0.199000
69	0	0.000000	0.032000	0.000000	-0.132000
70	1	0.000000	0.033000	0.000000	-0.165000
71	1	0.000000	0.033000	0.000000	-0.198000
72	1	0.000000	0.034000	0.000000	-0.232000
73	1	0.000000	0.033000	0.000000	-0.265000
74	1	0.000000	0.032000	0.000000	-0.297000
75	1	0.000000	0.033000	0.000000	-0.330000
76	1	0.000000	0.034000	0.000000	-0.364000
77	1	0.000000	0.033000	0.000000	-0.397000
78	1	0.000000	0.032000	0.000000	-0.429000
79	1	0.000000	0.034000	0.000000	-0.463000
80	1	0.000000	0.033000	0.000000	-0.496000
81	1	0.000000	0.033000	0.000000	-0.529000
82	1	0.000000	0.033000	0.000000	-0.562000
83	1	0.000000	0.033000	0.000000	-0.595000
84	1	0.000000	0.033000	0.000000	-0.628000
85	1	0.000000	0.033000	0.000000	-0.661000
86	0	0.000000	0.033000	0.000000	-0.132000
87	1	0.000000	0.033000	0.000000	-0.165000
88	1	0.000000	0.033000	0.000000	-0.198000
89	1	0.000000	0.033000	0.000000	-0.231000
90	1	0.000000	0.033000	0.000000	-0.264000
91	1	0.000000	0.032000	0.000000	-0.296000
92	0	0.000000	0.033000	0.000000	-0.132000
93	1	0.000000	0.034000	0.000000	-0.166000
94	1	0.000000	0.033000	0.000000	-0.199000
95	1	0.000000	0.033000	0.000000	-0.232000
96	0	0.000000	0.032000	0.000000	-0.132000
97	0	0.000000	0.033000	0.033000	-0.132000
98	1	0.000000	0.034000	0.000000	-0.166000
99	1	0.000000	0.032000	0.000000	-0.198000
100	1	0.000000	0.033000	0.000000	-0.231000
101	1	0.000000	0.034000	0.000000	-0.265000
102	1	0.000000	0.033000	0.000000	-0.298000
103	1	0.000000	0.033000	0.000000	-0.331000
104	1	0.000000	0.033000	0.000000	-0.364000
105	0	0.000000	0.034000	0.000000	-0.132000
106	1	0.000000	0.033000	0.000000	-0.165000
107	1	0.000000	0.033000	0.000000	-0.198000
108	1	0.000000	0.034000	0.000000	-0.232000
109	1	0.000000	0.033000	0.000000	-0.265000
110	0	0.000000	0.033000	0.000000	-0.132000
111	1	0.000000	0.034000	0.000000	-0.166000
112	1	0.000000	0.033000	0.000000	-0.199000
113	1	0.000000	0.033000	0.000000	-0.232000
114	1	0.000000	0.034000	0.000000	-0.266000
115	1	0.000000	0.033000	0.000000	-0.299000
116	1	0.000000	0.033000	0.000000	-0.332000
117	1	0.000000	0.034000	0.000000	-0.366000
118	1	0.000000	0.033000	0.000000	-0.399000
119	1	0.000000	0.033000	0.000000	-0.432000
120	0	0.000000	0.034000	0.000000	-0.132000
121	1	0.000000	0.033000	0.000000	-0.165000
122	1	0.000000	0.033000	0.000000	-0.198000
123	1	0.000000	0.034000	0.000000	-0.232000
124	1	0.000000	0.033000	0.000000	-0.265000
125	1	0.000000	0.033000	0.000000	-0.298000
126	1	0.000000	0.034000	0.000000	-0.332000
127	0	0.000000	0.033000	0.000000	-0.132000
