,-2,-1.96,-1.92,-1.88,-1.84,-1.8,-1.76,-1.72,-1.68,-1.64,-1.6,-1.56,-1.52,-1.48,-1.44,-1.4,-1.36,-1.32,-1.28,-1.24,-1.2,-1.16,-1.12,-1.08,-1.04,-1,-0.96,-0.92,-0.88,-0.84,-0.8,-0.76,-0.72,-0.68,-0.64,-0.6,-0.56,-0.52,-0.48,-0.44,-0.4,-0.36,-0.32,-0.28,-0.24,-0.2,-0.16,-0.12,-0.08,-0.04,0,0.04,0.08,0.12,0.16,0.2,0.24,0.28,0.32,0.36,0.4,0.44,0.48,0.52,0.56,0.6,0.64,0.68,0.72,0.76,0.8,0.84,0.88,0.92,0.96,1,1.04,1.08,1.12,1.16,1.2,1.24,1.28,1.32,1.36,1.4,1.44,1.48,1.52,1.56,1.6,1.64,1.68,1.72,1.76,1.8,1.84,1.88,1.92,1.96,2
-1.64,46.827,44.6863,42.6361,40.6733,38.795,36.9984,35.2807,33.6391,32.071,30.5737,29.1447,27.7815,26.4818,25.243,24.063,22.9394,21.8701,20.853,19.886,18.9672,18.0945,17.2661,16.4803,15.7351,15.0291,14.3604,13.7277,13.1293,12.5637,12.0298,11.526,11.0512,10.6041,10.1837,9.78878,9.4184,9.07159,8.74747,8.4452,8.16401,7.90321,7.66214,7.44022,7.23693,7.0518,6.88445,6.73452,6.60175,6.48592,6.38687,6.30451,6.23882,6.18982,6.1576,6.14232,6.1442,6.16351,6.20058,6.25582,6.32969,6.42271,6.53547,6.6686,6.82282,6.99889,7.19765,7.41998,7.66684,7.93923,8.23825,8.56501,8.92073,9.30665,9.72411,10.1745,10.6592,11.1798,11.7378,12.3349,12.9727,13.653,14.3776,15.1485,15.9674,16.8364,17.7576,18.7332,19.7652,20.8559,22.0076,23.2227,24.5036,25.8529,27.273,28.7665,30.3362,31.9848,33.715,35.5297,37.4319,39.4245
-1.6,46.7977,44.6552,42.603,40.6382,38.7578,36.9591,35.2392,33.5953,32.0249,30.5252,29.0938,27.7281,26.4258,25.1844,24.0017,22.8754,21.8033,20.7833,19.8134,18.8916,18.0159,17.1844,16.3953,15.647,14.9376,14.2657,13.6295,13.0276,12.4586,11.921,11.4136,10.9351,10.4842,10.06,9.66116,9.28683,8.93601,8.60781,8.30141,8.01603,7.75098,7.50559,7.2793,7.07157,6.88195,6.71004,6.5555,6.41805,6.29748,6.19363,6.10642,6.0358,5.98182,5.94457,5.92419,5.92091,5.93499,5.96678,6.01668,6.08515,6.17271,6.27994,6.40749,6.55607,6.72644,6.91943,7.13593,7.3769,7.64335,7.93636,8.25706,8.60664,8.98638,9.39759,9.84164,10.32,10.8342,11.3857,11.9762,12.6074,13.2811,13.999,14.763,15.575,16.4372,17.3514,18.3199,19.3448,20.4284,21.5729,22.7807,24.0543,25.3961,26.8088,28.2948,29.8569,31.4978,33.2203,35.0273,36.9217,38.9064
-1.56,46.3304,44.1978,42.1552,40.1999,38.3287,36.539,34.8278,33.1925,31.6304,30.1389,28.7154,27.3574,26.0626,24.8284,23.6528,22.5333,21.4678,20.4542,19.4905,18.5746,17.7046,16.8786,16.0949,15.3516,14.6471,13.9797,13.348,12.7503,12.1852,11.6514,11.1476,10.6724,10.2246,9.80324,9.40711,9.03523,8.68664,8.36046,8.05585,7.77205,7.50835,7.2641,7.03873,6.8317,6.64256,6.47092,6.31642,6.1788,6.05784,5.95338,5.86534,5.79368,5.73843,5.69969,5.67761,5.67241,5.68435,5.71379,5.76111,5.82678,5.91133,6.01533,6.13943,6.28433,6.45082,6.6397,6.85188,7.08831,7.35,7.63803,7.95353,8.2977,8.6718,9.07715,9.51514,9.9872,10.4948,11.0396,11.6232,12.2473,12.9135,13.6238,14.38,15.1841,16.0379,16.9437,17.9035,18.9195,19.9939,21.1291,22.3273,23.5911,24.923,26.3254,27.801,29.3524,30.9824,32.6939,34.4895,36.3724,38.3453
-1.52,45.4143,43.3036,41.2826,39.3484,37.4981,35.7288,34.0376,32.422,30.8792,29.4065,28.0015,26.6617,25.3846,24.1678,23.0091,21.9063,20.857,19.8593,18.911,18.0102,17.1549,16.3433,15.5735,14.8438,14.1525,13.4979,12.8786,12.2929,11.7396,11.217,10.7241,10.2594,9.82181,9.41018,9.02344,8.66056,8.32059,8.00265,7.70591,7.42959,7.17299,6.93547,6.71643,6.51537,6.33181,6.16536,6.01569,5.88251,5.7656,5.66482,5.58008,5.51134,5.45863,5.42205,5.40175,5.39794,5.4109,5.44097,5.48855,5.5541,5.63814,5.74126,5.86409,6.00735,6.17181,6.35828,6.56768,6.80094,7.05908,7.34318,7.65437,7.99385,8.36289,8.76279,9.19495,9.6608,10.1619,10.6997,11.2759,11.8922,12.5504,13.2522,13.9995,14.7943,15.6385,16.5343,17.4837,18.4889,19.5522,20.6758,21.8621,23.1137,24.4328,25.8222,27.2843,28.8219,30.4378,32.1346,33.9153,35.7828,37.7401
-1.48,44.085,42.0073,40.0188,38.1166,36.2977,34.5594,32.8986,31.3129,29.7994,28.3556,26.9789,25.6668,24.4169,23.2268,22.0943,21.0171,19.9929,19.0198,18.0956,17.2183,16.386,15.5968,14.8489,14.1406,13.4702,12.836,12.2365,11.6701,11.1355,10.6312,10.1559,9.70838,9.28744,8.89192,8.52075,8.17291,7.84747,7.54352,7.26023,6.99684,6.75264,6.52698,6.31929,6.12904,5.95576,5.79906,5.65861,5.53412,5.42538,5.33224,5.25459,5.19243,5.14576,5.1147,5.09938,5.10003,5.11692,5.15039,5.20083,5.26872,5.35457,5.45896,5.58254,5.72602,5.89017,6.07581,6.28383,6.51519,6.77091,7.05205,7.35975,7.69522,8.0597,8.45453,8.88108,9.3408,9.83519,10.3658,10.9343,11.5424,12.1918,12.8842,13.6217,14.4061,15.2395,16.1238,17.0612,18.054,19.1042,20.2143,21.3866,22.6235,23.9275,25.3012,26.7471,28.268,29.8666,31.5457,33.3081,35.1567,37.0946
-1.44,42.4204,40.3848,38.4378,36.5764,34.7977,33.0988,31.4769,29.9294,28.4534,27.0465,25.706,24.4295,23.2146,22.0588,20.9599,19.9157,18.9239,17.9824,17.0892,16.2423,15.4397,14.6796,13.9602,13.2797,12.6364,12.0286,11.4549,10.9137,10.4036,9.92321,9.47116,9.04622,8.64719,8.27294,7.92238,7.59452,7.28838,7.0031,6.73782,6.49179,6.2643,6.05471,5.86242,5.68693,5.52776,5.38452,5.25687,5.14453,5.04729,4.965,4.89756,4.84494,4.80718,4.78436,4.77664,4.78423,4.80741,4.84652,4.90196,4.97419,5.06373,5.17116,5.29713,5.44235,5.60758,5.79366,6.00147,6.23196,6.48616,6.76513,7.07001,7.40201,7.76237,8.15243,8.57356,9.0272,9.51487,10.0381,10.5986,11.198,11.838,12.5205,13.2474,14.0205,14.8419,15.7137,16.6379,17.6167,18.6524,19.7473,20.9037,22.1241,23.411,24.7669,26.1944,27.6962,29.2751,30.9337,32.6751,34.502,36.4176
-1.4,40.5335,38.5461,36.6465,34.8318,33.099,31.4454,29.868,28.3642,26.9313,25.5667,24.2678,23.0321,21.8572,20.7409,19.6806,18.6743,17.7196,16.8146,15.9571,15.1452,14.3769,13.6503,12.9636,12.3151,11.7032,11.126,10.5822,10.0701,9.58837,9.1356,8.71047,8.31172,7.93814,7.58861,7.26205,6.95745,6.67384,6.41035,6.16614,5.94044,5.73254,5.54182,5.36766,5.20957,5.06707,4.93976,4.82732,4.72945,4.64595,4.57667,4.5215,4.48043,4.45347,4.44073,4.44236,4.45856,4.48963,4.53589,4.59774,4.67565,4.77014,4.88179,5.01125,5.15922,5.32648,5.51384,5.72221,5.95253,6.20582,6.48315,6.78566,7.11455,7.47108,7.85656,8.27239,8.72,9.2009,9.71666,10.2689,10.8593,11.4897,12.1617,12.8774,13.6387,14.4475,15.3058,16.2159,17.18,18.2001,19.2787,20.4181,21.6208,22.8892,24.2259,25.6334,27.1146,28.672,30.3085,32.027,33.8303,35.7215
-1.36,38.5603,36.6235,34.7737,33.0081,31.3237,29.7176,28.187,26.7292,25.3415,24.0214,22.7662,21.5735,20.4409,19.3659,18.3463,17.3799,16.4644,15.5977,14.7779,14.0028,13.2705,12.5793,11.9271,11.3124,10.7335,10.1886,9.6762,9.19485,8.74307,8.31949,7.92279,7.55169,7.20501,6.88161,6.58041,6.30039,6.04062,5.80019,5.57828,5.37411,5.18699,5.01626,4.86135,4.72173,4.59693,4.48657,4.3903,4.30785,4.239,4.18359,4.14154,4.11282,4.09745,4.09552,4.1072,4.1327,4.17229,4.2263,4.29515,4.37929,4.47924,4.59559,4.72898,4.88012,5.04977,5.23877,5.44801,5.67844,5.93107,6.20697,6.50729,6.83323,7.18603,7.56703,7.97761,8.4192,8.89332,9.40153,9.94546,10.5268,11.1473,11.8088,12.5131,13.2622,14.0581,14.9028,15.7984,16.7473,17.7514,18.8133,19.9352,21.1196,22.369,23.6859,25.0729,26.5327,28.068,29.6817,31.3766,33.1555,35.0215
-1.32,36.6461,34.7585,32.9573,31.2394,29.6019,28.042,26.5569,25.1439,23.8002,22.5233,21.3107,20.1597,19.0681,18.0334,17.0533,16.1256,15.2482,14.4188,13.6354,12.8961,12.1989,11.5419,10.9234,10.3415,9.79453,9.28094,8.79913,8.34759,7.92487,7.52961,7.16047,6.8162,6.49559,6.19752,5.9209,5.66473,5.42804,5.20996,5.00964,4.82633,4.65931,4.50794,4.37164,4.24988,4.1422,4.04821,3.96756,3.89999,3.84527,3.80325,3.77383,3.757,3.75278,3.76125,3.78258,3.81698,3.86473,3.92616,4.00167,4.09173,4.19685,4.31763,4.4547,4.60877,4.78061,4.97105,5.18098,5.41135,5.66317,5.93753,6.23556,6.55845,6.90747,7.28394,7.68923,8.1248,8.59215,9.09283,9.6285,10.2008,10.8116,11.4625,12.1556,12.8927,13.6758,14.507,15.3885,16.3223,17.3108,18.3562,19.4609,20.6273,21.8579,23.1553,24.5221,25.961,27.4746,29.0658,30.7375,32.4925,34.3338
-1.28,34.9311,33.0876,31.3298,29.6547,28.0593,26.5408,25.0965,23.7235,22.4192,21.181,20.0063,18.8927,17.8377,16.839,15.8942,15.0012,14.1576,13.3615,12.6108,11.9034,11.2374,10.611,10.0223,9.46955,8.95114,8.46539,8.01074,7.58568,7.18878,6.81864,6.47395,6.15346,5.85595,5.58029,5.32541,5.0903,4.87399,4.67561,4.49432,4.32936,4.18001,4.04563,3.92564,3.81952,3.7268,3.64709,3.58005,3.5254,3.48292,3.45247,3.43395,3.42732,3.43263,3.44997,3.47947,3.52137,3.57594,3.64352,3.72449,3.81934,3.92857,4.05278,4.1926,4.34875,4.52198,4.71314,4.92311,5.15285,5.40336,5.67573,5.97109,6.29063,6.63562,7.00738,7.40729,7.8368,8.29741,8.79068,9.31825,9.8818,10.4831,11.1239,11.8062,12.5318,13.3028,14.1211,14.9891,15.9087,16.8823,17.9121,19.0006,20.1501,21.3632,22.6423,23.9901,25.4094,26.9027,28.4729,30.1229,31.8556,33.6739
-1.24,33.5358,31.7282,30.0056,28.3651,26.8039,25.3189,23.9076,22.567,21.2945,20.0876,18.9437,17.8602,16.8348,15.8651,14.9488,14.0836,13.2674,12.498,11.7734,11.0917,10.4507,9.84878,9.284,8.75464,8.25901,7.79547,7.36247,6.9585,6.58211,6.23193,5.90662,5.60494,5.32568,5.0677,4.82994,4.61138,4.41106,4.22809,4.06165,3.91097,3.77533,3.65411,3.5467,3.45259,3.37133,3.3025,3.24577,3.20087,3.16758,3.14574,3.13527,3.13613,3.14835,3.17204,3.20733,3.25444,3.31366,3.38532,3.46981,3.56761,3.67922,3.80525,3.94632,4.10315,4.2765,4.46721,4.67617,4.90432,5.15268,5.42233,5.7144,6.0301,6.37067,6.73745,7.13181,7.5552,8.00912,8.49515,9.0149,9.57007,10.1624,10.7937,11.4659,12.1809,12.9406,13.7472,14.6028,15.5095,16.4696,17.4854,18.5592,19.6936,20.8909,22.1537,23.4847,24.8864,26.3618,27.9134,29.5443,31.2572,33.0553
-1.2,32.5489,30.7664,29.0686,27.4524,25.9151,24.4536,23.0653,21.7473,20.4971,19.3119,18.1894,17.1268,16.1219,15.1723,14.2756,13.4297,12.6323,11.8813,11.1747,10.5105,9.88666,9.3014,8.75289,8.23937,7.75916,7.31062,6.8922,6.50238,6.13971,5.80283,5.49041,5.20118,4.93395,4.68758,4.461,4.2532,4.06322,3.89016,3.73321,3.5916,3.46461,3.3516,3.25199,3.16525,3.09093,3.02862,2.978,2.93877,2.91073,2.89372,2.88766,2.8925,2.90828,2.9351,2.9731,3.0225,3.08358,3.15668,3.24219,3.34057,3.45236,3.57812,3.71851,3.87424,4.04607,4.23482,4.4414,4.66676,4.9119,5.1779,5.46591,5.77711,6.11277,6.4742,6.8628,7.28,7.72731,8.2063,8.71859,9.26588,9.84991,10.4725,11.1355,11.8409,12.5907,13.3868,14.2315,15.127,16.0754,17.079,18.1404,19.2617,20.4456,21.6947,23.0114,24.3985,25.8587,27.3949,29.0098,30.7064,32.4877
-1.16,32.0183,30.249,28.5642,26.9608,25.4359,23.9866,22.6102,21.3039,20.0651,18.8911,17.7794,16.7274,15.7329,14.7934,13.9065,13.0701,12.282,11.5401,10.8422,10.1865,9.57092,8.99364,8.45284,7.94677,7.47374,7.03212,6.62035,6.23692,5.88039,5.54937,5.24255,4.95866,4.6965,4.45495,4.23291,4.02939,3.84343,3.67413,3.52067,3.38228,3.25825,3.14794,3.05077,2.96621,2.89379,2.83313,2.78389,2.74578,2.71859,2.70217,2.69643,2.70134,2.71692,2.74327,2.78054,2.82895,2.88877,2.96035,3.04407,3.14041,3.24988,3.37307,3.51063,3.66325,3.83171,4.01684,4.21952,4.44072,4.68144,4.94276,5.22581,5.5318,5.86198,6.21767,6.60027,7.0112,7.45198,7.92417,8.4294,8.96937,9.54581,10.1605,10.8155,11.5125,12.2536,13.0408,13.8764,14.7624,15.7011,16.6948,17.7459,18.8568,20.0299,21.2679,22.5734,23.9489,25.3974,26.9214,28.524,30.208,31.9764
-1.12,31.9462,30.1782,28.4945,26.8922,25.3682,23.9198,22.5442,21.2386,20.0003,18.8267,17.7153,16.6637,15.6693,14.7298,13.8429,13.0063,12.2179,11.4756,10.7773,10.121,9.50471,8.92664,8.38496,7.87789,7.40377,6.96096,6.54789,6.16305,5.80501,5.47239,5.16385,4.87814,4.61407,4.37049,4.14633,3.94058,3.75229,3.58055,3.42456,3.28353,3.15676,3.0436,2.94348,2.85586,2.7803,2.71638,2.66377,2.6222,2.59144,2.57135,2.56184,2.56287,2.57447,2.59674,2.62982,2.67395,2.72938,2.79646,2.87559,2.96723,3.07189,3.19018,3.32272,3.47023,3.63348,3.81329,4.01055,4.22622,4.46131,4.7169,4.99412,5.29417,5.61832,5.96787,6.34422,6.7488,7.18313,7.64876,8.14734,8.68054,9.25012,9.85789,10.5057,11.1956,11.9294,12.7093,13.5373,14.4158,15.3468,16.3327,17.3759,18.4788,19.6438,20.8736,22.1708,23.5379,24.9779,26.4933,28.0872,29.7624,31.5218
-1.08,32.2888,30.5113,28.8182,27.2064,25.673,24.2152,22.8302,21.5153,20.2678,19.085,17.9645,16.9037,15.9002,14.9517,14.0558,13.2103,12.413,11.6618,10.9546,10.2895,9.66454,9.07777,8.52743,8.01175,7.52905,7.07771,6.65615,6.26287,5.89643,5.55543,5.23858,4.94459,4.67228,4.42051,4.1882,3.97434,3.77798,3.59822,3.43424,3.28527,3.15061,3.02959,2.92166,2.82627,2.74297,2.67137,2.61111,2.56194,2.52362,2.49602,2.47903,2.47262,2.47683,2.49175,2.51753,2.55439,2.60259,2.66249,2.73449,2.81903,2.91664,3.02791,3.15349,3.29407,3.45043,3.6234,3.81386,4.02277,4.25115,4.50006,4.77065,5.06411,5.38171,5.72475,6.09464,6.4928,6.92075,7.38005,7.87233,8.39928,8.96265,9.56425,10.206,10.8897,11.6175,12.3914,13.2135,14.086,15.0112,15.9912,17.0286,18.1258,19.2851,20.5093,21.8008,23.1624,24.5968,26.1067,27.6951,29.3649,31.119
-1.04,32.9612,31.1656,29.4545,27.8249,26.2739,24.7986,23.3963,22.0642,20.7997,19.6001,18.4629,17.3855,16.3657,15.4009,14.4889,13.6275,12.8145,12.0477,11.3251,10.6447,10.0046,9.40288,8.83773,8.3074,7.81021,7.34453,6.9088,6.50149,6.12119,5.76649,5.43608,5.1287,4.84316,4.57831,4.33308,4.10645,3.89748,3.70528,3.52901,3.3679,3.22125,3.08842,2.96882,2.86193,2.76728,2.68448,2.61319,2.55314,2.5041,2.46593,2.43853,2.42188,2.416,2.42098,2.43698,2.46421,2.50296,2.55355,2.61639,2.69194,2.78072,2.88331,3.00037,3.13259,3.28074,3.44565,3.62822,3.8294,4.0502,4.29169,4.55501,4.84137,5.15201,5.48827,5.85152,6.2432,6.66483,7.11796,7.60424,8.12534,8.68301,9.27908,9.91541,10.5939,11.3167,12.0857,12.903,13.7709,14.6916,15.6674,16.7007,17.7939,18.9494,20.1699,21.458,22.8162,24.2474,25.7544,27.3399,29.007,30.7585
-1,33.8452,32.0261,30.2916,28.639,27.0651,25.5672,24.1425,22.7883,21.5018,20.2805,19.1218,18.0232,16.9824,15.9968,15.0643,14.1826,13.3494,12.5628,11.8206,11.1208,10.4615,9.84082,9.25695,8.70814,8.1927,7.709,7.25547,6.83061,6.43297,6.06117,5.71389,5.38987,5.08791,4.80688,4.5457,4.30336,4.0789,3.87143,3.68013,3.50423,3.34301,3.19584,3.06213,2.94135,2.83306,2.73684,2.65236,2.57935,2.51759,2.46692,2.42725,2.39856,2.38087,2.37427,2.37892,2.39504,2.4229,2.46283,2.51525,2.5806,2.65941,2.75227,2.85981,2.98275,3.12186,3.27796,3.45194,3.64476,3.85743,4.09103,4.34669,4.62561,4.92905,5.25833,5.61483,6,6.41534,6.86242,7.34287,7.85838,8.41069,9.00162,9.63305,10.3069,11.0252,11.79,12.6033,13.4675,14.3847,15.3572,16.3874,17.4777,18.6307,19.8488,21.1347,22.491,23.9206,25.426,27.0104,28.6764,30.4272
